ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,RIGHT_UP_GRASS_EDGE,D,None,None,None,None
RIGHT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
Goomba,GROUND,D,VelChange,Goomba,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,FireMario,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,FireMario,None,vy
Fireball,3,D,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,FireMario,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,FireMario,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,FireMario,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,FireMario,None,vy
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,VelChange,FireMario,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,FireMario,None,vy
FireMario,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
FireMario,HILL_TOP_LEFT,D,VelChange,FireMario,None,vy
HILL_TOP_LEFT,FireMario,U,VelChange,Fireball,None,vy
HILL_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,FireMario,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,FireMario,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT,R,VelChange,Fireball,None,vy
HILL_TOP_RIGHT,Fireball,L,VelChange,Fireball,None,vy
FireMario,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,FireMario,U,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,GROUND,D,VelChange,Goomba,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Goomba,Fireball,L,VelChange,Goomba,None,vy
Fireball,Goomba,R,VelChange,Goomba,None,vy
Fireball,HILL_TOP_RIGHT,R,None,None,None,None
HILL_TOP_RIGHT,Fireball,L,None,None,None,None
FireMario,HILL_TOP_RIGHT,D,None,None,None,None
HILL_TOP_RIGHT,FireMario,U,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,VelChange,Fireball,None,vy
Fireball,Goomba,R,VelChange,Fireball,None,vy
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,8,R,Delete,Fireball,None,None
Fireball,8,R,VelChange,Fireball,None,vx
8,Fireball,L,Delete,Fireball,None,None
8,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
Goomba,Fireball,L,Delete,Fireball,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vx
Fireball,Goomba,R,Delete,Fireball,None,None
Fireball,Goomba,R,VelChange,Fireball,None,vx
Goomba,Fireball,L,Delete,Fireball,None,None
Goomba,Fireball,L,VelChange,Fireball,None,vx
Fireball,Goomba,R,Delete,Fireball,None,None
Fireball,Goomba,R,VelChange,Fireball,None,vx
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Goomba,Fireball,L,None,None,None,None
Fireball,Goomba,R,None,None,None,None
Fireball,8,R,Delete,Fireball,None,None
Fireball,8,R,VelChange,Fireball,None,vx
8,Fireball,L,Delete,Fireball,None,None
8,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,BLOCK,R,append,Fireball,None,None
FireMario,BLOCK,R,VelChange,FireMario,None,vx
BLOCK,FireMario,L,append,Fireball,None,None
BLOCK,FireMario,L,VelChange,FireMario,None,vx
Goomba,Fireball,D,append,Fireball,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vx
Fireball,Goomba,U,append,Fireball,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vx
Goomba,Fireball,D,append,Fireball,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vx
Fireball,Goomba,U,append,Fireball,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vx
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vy
Fireball,0,R,VelChange,Fireball,None,vy
Fireball,0,R,VelChange,Fireball,None,vx
Fireball,0,R,VelChange,FireMario,None,vy
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vy
0,Fireball,L,VelChange,Fireball,None,vy
0,Fireball,L,VelChange,Fireball,None,vx
0,Fireball,L,VelChange,FireMario,None,vy
Fireball,BLOCK,R,Delete,Fireball,None,None
Fireball,BLOCK,R,VelChange,Fireball,None,vy
Fireball,BLOCK,R,VelChange,Fireball,None,vy
Fireball,BLOCK,R,VelChange,Fireball,None,vx
Fireball,BLOCK,R,VelChange,FireMario,None,vy
BLOCK,Fireball,L,Delete,Fireball,None,None
BLOCK,Fireball,L,VelChange,Fireball,None,vy
BLOCK,Fireball,L,VelChange,Fireball,None,vy
BLOCK,Fireball,L,VelChange,Fireball,None,vx
BLOCK,Fireball,L,VelChange,FireMario,None,vy
Fireball,BLOCK,U,Delete,Fireball,None,None
Fireball,BLOCK,U,VelChange,Fireball,None,vy
Fireball,BLOCK,U,VelChange,Fireball,None,vy
Fireball,BLOCK,U,VelChange,Fireball,None,vx
Fireball,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,Fireball,D,Delete,Fireball,None,None
BLOCK,Fireball,D,VelChange,Fireball,None,vy
BLOCK,Fireball,D,VelChange,Fireball,None,vy
BLOCK,Fireball,D,VelChange,Fireball,None,vx
BLOCK,Fireball,D,VelChange,FireMario,None,vy
Fireball,6,U,Delete,Fireball,None,None
Fireball,6,U,VelChange,Fireball,None,vy
Fireball,6,U,VelChange,Fireball,None,vy
Fireball,6,U,VelChange,Fireball,None,vx
Fireball,6,U,VelChange,FireMario,None,vy
6,Fireball,D,Delete,Fireball,None,None
6,Fireball,D,VelChange,Fireball,None,vy
6,Fireball,D,VelChange,Fireball,None,vy
6,Fireball,D,VelChange,Fireball,None,vx
6,Fireball,D,VelChange,FireMario,None,vy
FireMario,Goomba,D,VelChange,FireMario,None,vy
FireMario,Goomba,D,Delete,Goomba,None,None
Goomba,FireMario,U,VelChange,FireMario,None,vy
Goomba,FireMario,U,Delete,Goomba,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,COIN,R,append,Fireball,None,None
Fireball,COIN,R,VelChange,FireMario,None,vy
COIN,Fireball,L,append,Fireball,None,None
COIN,Fireball,L,VelChange,FireMario,None,vy
Fireball,COIN,D,append,Fireball,None,None
Fireball,COIN,D,VelChange,FireMario,None,vy
COIN,Fireball,U,append,Fireball,None,None
COIN,Fireball,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,append,Fireball,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,append,Fireball,None,None
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,D,append,Fireball,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vy
Fireball,Goomba,U,append,Fireball,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vy
Goomba,FireMario,L,Change,FireMario,BigMario,None
FireMario,Goomba,R,Change,FireMario,BigMario,None
Goomba,Fireball,D,Change,FireMario,BigMario,None
Fireball,Goomba,U,Change,FireMario,BigMario,None
BigMario,COIN,R,Delete,Coin,None,None
BigMario,COIN,R,VelChange,BigMario,None,vy
BigMario,COIN,R,Delete,Goomba,None,None
BigMario,COIN,R,Delete,Fireball,None,None
COIN,BigMario,L,Delete,Coin,None,None
COIN,BigMario,L,VelChange,BigMario,None,vy
COIN,BigMario,L,Delete,Goomba,None,None
COIN,BigMario,L,Delete,Fireball,None,None
BigMario,GROUND,D,Delete,Coin,None,None
BigMario,GROUND,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,Delete,Goomba,None,None
BigMario,GROUND,D,Delete,Fireball,None,None
GROUND,BigMario,U,Delete,Coin,None,None
GROUND,BigMario,U,VelChange,BigMario,None,vy
GROUND,BigMario,U,Delete,Goomba,None,None
GROUND,BigMario,U,Delete,Fireball,None,None
Goomba,Fireball,R,Delete,Coin,None,None
Goomba,Fireball,R,VelChange,BigMario,None,vy
Goomba,Fireball,R,Delete,Goomba,None,None
Goomba,Fireball,R,Delete,Fireball,None,None
Fireball,Goomba,L,Delete,Coin,None,None
Fireball,Goomba,L,VelChange,BigMario,None,vy
Fireball,Goomba,L,Delete,Goomba,None,None
Fireball,Goomba,L,Delete,Fireball,None,None
BigMario,COIN,R,Delete,Coin,None,None
COIN,BigMario,L,Delete,Coin,None,None
Goomba,GROUND,D,VelChange,Goomba,None,vy
Goomba,GROUND,D,Delete,16,None,None
Goomba,GROUND,D,VelChange,BigMario,None,vy
GROUND,Goomba,U,VelChange,Goomba,None,vy
GROUND,Goomba,U,Delete,16,None,None
GROUND,Goomba,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,VelChange,Goomba,None,vy
BigMario,BLOCK,U,Delete,16,None,None
BigMario,BLOCK,U,VelChange,BigMario,None,vy
BLOCK,BigMario,D,VelChange,Goomba,None,vy
BLOCK,BigMario,D,Delete,16,None,None
BLOCK,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,BLOCK,U,Change,BLOCK,SPENT,None
BigMario,BLOCK,U,append,FireFlower,None,None
BigMario,BLOCK,U,VelChange,BigMario,None,vy
BLOCK,BigMario,D,Change,BLOCK,SPENT,None
BLOCK,BigMario,D,append,FireFlower,None,None
BLOCK,BigMario,D,VelChange,BigMario,None,vy
BigMario,GROUND,D,VelChange,BigMario,None,vy
GROUND,BigMario,U,VelChange,BigMario,None,vy
BigMario,SPENT,L,VelChange,BigMario,None,vx
SPENT,BigMario,R,VelChange,BigMario,None,vx
Goomba,Fireball,D,append,Fireball,None,None
Fireball,Goomba,U,append,Fireball,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
Goomba,Fireball,D,None,None,None,None
Fireball,Goomba,U,None,None,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Goomba,Fireball,D,VelChange,FireMario,None,vy
Fireball,Goomba,U,VelChange,FireMario,None,vy
Goomba,Fireball,D,append,Fireball,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vx
Fireball,Goomba,U,append,Fireball,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vx
Goomba,Fireball,D,append,Fireball,None,None
Goomba,Fireball,D,VelChange,FireMario,None,vx
Fireball,Goomba,U,append,Fireball,None,None
Fireball,Goomba,U,VelChange,FireMario,None,vx
